id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
2079,D_reserva,reserva,agendar mesa,reservar,no,flujo reserva
2080,D_reserva,reserva,necesito reservar,reservar,no,flujo reserva
2081,D_reserva,reserva,reservar mesa para 6 personas,reservar,no,flujo reserva
2082,D_reserva,reserva,reserva el viernes a las 8:30 para 6,dato_reserva,no,flujo reserva
2083,D_reserva,reserva,reserva el sabado a las 8pm para 4 personas,dato_reserva,no,flujo reserva
2084,D_reserva,reserva,quiero reservar,reservar,no,flujo reserva
2085,D_reserva,reserva,4 personas personas el pasado mañana,dato_reserva,no,flujo reserva
2086,D_reserva,reserva,reservar mesa para tres,reservar,no,flujo reserva
2087,D_reserva,reserva,reservar mesa para 4,reservar,no,flujo reserva
2088,D_reserva,reserva,reservar mesa para 3,reservar,no,flujo reserva
2089,D_reserva,reserva,2 personas el pasado mañana,dato_reserva,no,flujo reserva
2090,D_reserva,reserva,8 personas el 15/06/2026,dato_reserva,no,flujo reserva
2091,D_reserva,reserva,mesa para 2 personas,reservar,no,flujo reserva
2092,D_reserva,reserva,2 personas el el sabado,dato_reserva,no,flujo reserva
2093,D_reserva,reserva,5 personas el hoy,dato_reserva,no,flujo reserva
2094,D_reserva,reserva,reserva 28 de marzo a las 8:30 para dos,dato_reserva,no,flujo reserva
2095,D_reserva,reserva,para las 7 de la noche,dato_reserva,no,flujo reserva
2096,D_reserva,reserva,reserva 20-03-2026 a las nueve para 4,dato_reserva,no,flujo reserva
2097,D_reserva,reserva,reservar mesa para 8,reservar,no,flujo reserva
2098,D_reserva,reserva,3 personas el 20-03-2026,dato_reserva,no,flujo reserva
2099,D_reserva,reserva,reservar mesa para 2,reservar,no,flujo reserva
2100,D_reserva,reserva,reserva 20-03-2026 a las nueve para 4 personas,dato_reserva,no,flujo reserva
2101,D_reserva,reserva,reservar mesa para 6,reservar,no,flujo reserva
2102,D_reserva,reserva,reservar mesa para 4 personas,reservar,no,flujo reserva
2103,D_reserva,reserva,10 personas el 15/06/2026,dato_reserva,no,flujo reserva
2104,D_reserva,reserva,reserva mañana a las 20:00 para 10,dato_reserva,no,flujo reserva
2105,D_reserva,reserva,para las nueve,dato_reserva,no,flujo reserva
2106,D_reserva,reserva,reserva mañana a las 21 hrs para tres,dato_reserva,no,flujo reserva
2107,D_reserva,reserva,reserva hoy a las 21 hrs para 6 personas,dato_reserva,no,flujo reserva
2108,D_reserva,reserva,reservar mesa para dos,reservar,no,flujo reserva
2109,D_reserva,reserva,reservar mesa para 10,reservar,no,flujo reserva
2110,D_reserva,reserva,4 personas el mañana,dato_reserva,no,flujo reserva
2111,D_reserva,reserva,6 personas personas el pasado mañana,dato_reserva,no,flujo reserva
2112,D_reserva,reserva,10 personas el el viernes,dato_reserva,no,flujo reserva
2113,D_reserva,reserva,reserva pasado mañana a las mediodia para 10,dato_reserva,no,flujo reserva
2114,D_reserva,reserva,reserva el viernes a las 20:00 para 4,dato_reserva,no,flujo reserva
2115,D_reserva,reserva,para las 8pm,dato_reserva,no,flujo reserva
2116,D_reserva,reserva,reserva 20-03-2026 a las mediodia para 4,dato_reserva,no,flujo reserva
2117,D_reserva,reserva,5 personas el mañana,dato_reserva,no,flujo reserva
2118,D_reserva,reserva,3 personas el 28 de marzo,dato_reserva,no,flujo reserva
2119,D_reserva,reserva,mesa para 4,reservar,no,flujo reserva
2120,D_reserva,reserva,reserva hoy a las 20:00 para 5,dato_reserva,no,flujo reserva
2121,D_reserva,reserva,6 personas el 20-03-2026,dato_reserva,no,flujo reserva
2122,D_reserva,reserva,reserva el viernes a las nueve para 3,dato_reserva,no,flujo reserva
2123,D_reserva,reserva,reserva el sabado a las 21 hrs para 8,dato_reserva,no,flujo reserva
2124,D_reserva,reserva,6 personas personas el hoy,dato_reserva,no,flujo reserva
2125,D_reserva,reserva,reserva mañana a las 8:30 para 8,dato_reserva,no,flujo reserva
2126,D_reserva,reserva,reserva mañana a las 21 hrs para 8,dato_reserva,no,flujo reserva
2127,D_reserva,reserva,reserva mañana a las 20:00 para 8,dato_reserva,no,flujo reserva
2128,D_reserva,reserva,dos personas el el sabado,dato_reserva,no,flujo reserva
2129,D_reserva,reserva,6 personas personas el el viernes,dato_reserva,no,flujo reserva
2130,D_reserva,reserva,4 personas el 20-03-2026,dato_reserva,no,flujo reserva
2131,D_reserva,reserva,tres personas el el sabado,dato_reserva,no,flujo reserva
2132,D_reserva,reserva,reserva pasado mañana a las mediodia para 4,dato_reserva,no,flujo reserva
2133,D_reserva,reserva,reserva 20-03-2026 a las mediodia para 5,dato_reserva,no,flujo reserva
2134,D_reserva,reserva,4 personas el 15/06/2026,dato_reserva,no,flujo reserva
2135,D_reserva,reserva,reserva el viernes a las 7 de la noche para 8,dato_reserva,no,flujo reserva
2136,D_reserva,reserva,reserva hoy a las mediodia para 4 personas,dato_reserva,no,flujo reserva
2137,D_reserva,reserva,8 personas el hoy,dato_reserva,no,flujo reserva
2138,D_reserva,reserva,reserva el viernes a las mediodia para 4 personas,dato_reserva,no,flujo reserva
2139,D_reserva,reserva,5 personas el el viernes,dato_reserva,no,flujo reserva
2140,D_reserva,reserva,reserva el viernes a las mediodia para 4,dato_reserva,no,flujo reserva
2141,D_reserva,reserva,5 personas el pasado mañana,dato_reserva,no,flujo reserva
2142,D_reserva,reserva,8 personas el el viernes,dato_reserva,no,flujo reserva
2143,D_reserva,reserva,reserva hoy a las 8:30 para 2,dato_reserva,no,flujo reserva
2144,D_reserva,reserva,tres personas el mañana,dato_reserva,no,flujo reserva
2145,D_reserva,reserva,6 personas personas el 28 de marzo,dato_reserva,no,flujo reserva
2146,D_reserva,reserva,10 personas el 28 de marzo,dato_reserva,no,flujo reserva
2147,D_reserva,reserva,reservar mesa para 5,reservar,no,flujo reserva
2148,D_reserva,reserva,reserva hoy a las 21 hrs para dos,dato_reserva,no,flujo reserva
2149,D_reserva,reserva,dos personas el 28 de marzo,dato_reserva,no,flujo reserva
2150,D_reserva,reserva,4 personas personas el hoy,dato_reserva,no,flujo reserva
2151,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para 4 personas,dato_reserva,no,flujo reserva
2152,D_reserva,reserva,reserva 20-03-2026 a las 21 hrs para 3,dato_reserva,no,flujo reserva
2153,D_reserva,reserva,6 personas personas el el sabado,dato_reserva,no,flujo reserva
2154,D_reserva,reserva,dos personas el hoy,dato_reserva,no,flujo reserva
2155,D_reserva,reserva,2 personas el 20-03-2026,dato_reserva,no,flujo reserva
2156,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para 10,dato_reserva,no,flujo reserva
2157,D_reserva,reserva,reserva 20-03-2026 a las mediodia para tres,dato_reserva,no,flujo reserva
2158,D_reserva,reserva,2 personas el hoy,dato_reserva,no,flujo reserva
2159,D_reserva,reserva,reserva mañana a las nueve para 4,dato_reserva,no,flujo reserva
2160,D_reserva,reserva,4 personas personas el 15/06/2026,dato_reserva,no,flujo reserva
2161,D_reserva,reserva,tres personas el hoy,dato_reserva,no,flujo reserva
2162,D_reserva,reserva,3 personas el pasado mañana,dato_reserva,no,flujo reserva
2163,D_reserva,reserva,reserva el sabado a las 8pm para 3,dato_reserva,no,flujo reserva
2164,D_reserva,reserva,reserva mañana a las 21 hrs para 5,dato_reserva,no,flujo reserva
2165,D_reserva,reserva,reserva mañana a las mediodia para 3,dato_reserva,no,flujo reserva
2166,D_reserva,reserva,3 personas el el viernes,dato_reserva,no,flujo reserva
2167,D_reserva,reserva,8 personas el el sabado,dato_reserva,no,flujo reserva
2168,D_reserva,reserva,reserva pasado mañana a las 20:00 para 4 personas,dato_reserva,no,flujo reserva
2169,D_reserva,reserva,reserva 28 de marzo a las mediodia para tres,dato_reserva,no,flujo reserva
2170,D_reserva,reserva,reserva hoy a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2171,D_reserva,reserva,reserva mañana a las nueve para 10,dato_reserva,no,flujo reserva
2172,D_reserva,reserva,tres personas el 15/06/2026,dato_reserva,no,flujo reserva
2173,D_reserva,reserva,reserva 15/06/2026 a las 8:30 para tres,dato_reserva,no,flujo reserva
2174,D_reserva,reserva,reserva mañana a las 8:30 para 5,dato_reserva,no,flujo reserva
2175,D_reserva,reserva,reserva mañana a las mediodia para 6 personas,dato_reserva,no,flujo reserva
2176,D_reserva,reserva,4 personas el pasado mañana,dato_reserva,no,flujo reserva
2177,D_reserva,reserva,dos personas el pasado mañana,dato_reserva,no,flujo reserva
2178,D_reserva,reserva,reserva mañana a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2179,D_reserva,reserva,reserva el sabado a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2180,D_reserva,reserva,reserva 28 de marzo a las 8pm para dos,dato_reserva,no,flujo reserva
2181,D_reserva,reserva,6 personas el mañana,dato_reserva,no,flujo reserva
2182,D_reserva,reserva,reserva 15/06/2026 a las 8pm para 3,dato_reserva,no,flujo reserva
2183,D_reserva,reserva,reserva mañana a las mediodia para 8,dato_reserva,no,flujo reserva
2184,D_reserva,reserva,6 personas personas el 15/06/2026,dato_reserva,no,flujo reserva
2185,D_reserva,reserva,reserva mañana a las nueve para 2,dato_reserva,no,flujo reserva
2186,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 4,dato_reserva,no,flujo reserva
2187,D_reserva,reserva,reserva el sabado a las 7 de la noche para 10,dato_reserva,no,flujo reserva
2188,D_reserva,reserva,reserva 15/06/2026 a las mediodia para 5,dato_reserva,no,flujo reserva
2189,D_reserva,reserva,reserva el viernes a las 21 hrs para 6,dato_reserva,no,flujo reserva
2190,D_reserva,reserva,reserva pasado mañana a las 8pm para 2,dato_reserva,no,flujo reserva
2191,D_reserva,reserva,reserva 15/06/2026 a las 8:30 para 4,dato_reserva,no,flujo reserva
2192,D_reserva,reserva,reserva 20-03-2026 a las 7 de la noche para 6,dato_reserva,no,flujo reserva
2193,D_reserva,reserva,4 personas personas el mañana,dato_reserva,no,flujo reserva
2194,D_reserva,reserva,reserva 15/06/2026 a las mediodia para 4 personas,dato_reserva,no,flujo reserva
2195,D_reserva,reserva,2 personas el el viernes,dato_reserva,no,flujo reserva
2196,D_reserva,reserva,reserva 20-03-2026 a las 8pm para 5,dato_reserva,no,flujo reserva
2197,D_reserva,reserva,reserva hoy a las 8:30 para 8,dato_reserva,no,flujo reserva
2198,D_reserva,reserva,6 personas personas el mañana,dato_reserva,no,flujo reserva
2199,D_reserva,reserva,reserva 20-03-2026 a las nueve para 5,dato_reserva,no,flujo reserva
2200,D_reserva,reserva,reserva el viernes a las 7 de la noche para dos,dato_reserva,no,flujo reserva
2201,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para 4 personas,dato_reserva,no,flujo reserva
2202,D_reserva,reserva,reserva 15/06/2026 a las mediodia para dos,dato_reserva,no,flujo reserva
2203,D_reserva,reserva,reserva pasado mañana a las 21 hrs para 10,dato_reserva,no,flujo reserva
2204,D_reserva,reserva,10 personas el pasado mañana,dato_reserva,no,flujo reserva
2205,D_reserva,reserva,reserva 15/06/2026 a las mediodia para 6 personas,dato_reserva,no,flujo reserva
2206,D_reserva,reserva,reserva el viernes a las 8pm para 4 personas,dato_reserva,no,flujo reserva
2207,D_reserva,reserva,reserva 15/06/2026 a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2208,D_reserva,reserva,4 personas personas el 20-03-2026,dato_reserva,no,flujo reserva
2209,D_reserva,reserva,6 personas personas el 20-03-2026,dato_reserva,no,flujo reserva
2210,D_reserva,reserva,reserva 15/06/2026 a las mediodia para 8,dato_reserva,no,flujo reserva
2211,D_reserva,reserva,tres personas el el viernes,dato_reserva,no,flujo reserva
2212,D_reserva,reserva,reserva 28 de marzo a las 8pm para 4,dato_reserva,no,flujo reserva
2213,D_reserva,reserva,reserva el sabado a las 20:00 para tres,dato_reserva,no,flujo reserva
2214,D_reserva,reserva,reserva pasado mañana a las 21 hrs para 6,dato_reserva,no,flujo reserva
2215,D_reserva,reserva,reserva el viernes a las 20:00 para 6 personas,dato_reserva,no,flujo reserva
2216,D_reserva,reserva,reserva 28 de marzo a las 8:30 para 4 personas,dato_reserva,no,flujo reserva
2217,D_reserva,reserva,3 personas el el sabado,dato_reserva,no,flujo reserva
2218,D_reserva,reserva,reserva pasado mañana a las 8:30 para tres,dato_reserva,no,flujo reserva
2219,D_reserva,reserva,8 personas el 20-03-2026,dato_reserva,no,flujo reserva
2220,D_reserva,reserva,dos personas el el viernes,dato_reserva,no,flujo reserva
2221,D_reserva,reserva,4 personas el 28 de marzo,dato_reserva,no,flujo reserva
2222,D_reserva,reserva,reserva el viernes a las nueve para 10,dato_reserva,no,flujo reserva
2223,D_reserva,reserva,4 personas personas el el viernes,dato_reserva,no,flujo reserva
2224,D_reserva,reserva,reserva pasado mañana a las nueve para 10,dato_reserva,no,flujo reserva
2225,D_reserva,reserva,reserva el sabado a las mediodia para 6,dato_reserva,no,flujo reserva
2226,D_reserva,reserva,4 personas personas el 28 de marzo,dato_reserva,no,flujo reserva
2227,D_reserva,reserva,reserva pasado mañana a las 21 hrs para dos,dato_reserva,no,flujo reserva
2228,D_reserva,reserva,reserva 20-03-2026 a las nueve para tres,dato_reserva,no,flujo reserva
2229,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para 3,dato_reserva,no,flujo reserva
2230,D_reserva,reserva,reserva 20-03-2026 a las 21 hrs para 6 personas,dato_reserva,no,flujo reserva
2231,D_reserva,reserva,reserva el viernes a las 7 de la noche para 5,dato_reserva,no,flujo reserva
2232,D_reserva,reserva,reserva mañana a las 20:00 para tres,dato_reserva,no,flujo reserva
2233,D_reserva,reserva,2 personas el 28 de marzo,dato_reserva,no,flujo reserva
2234,D_reserva,reserva,reserva pasado mañana a las mediodia para dos,dato_reserva,no,flujo reserva
2235,D_reserva,reserva,reserva pasado mañana a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2236,D_reserva,reserva,reserva el viernes a las 8pm para 10,dato_reserva,no,flujo reserva
2237,D_reserva,reserva,reserva 28 de marzo a las 8pm para tres,dato_reserva,no,flujo reserva
2238,D_reserva,reserva,4 personas el hoy,dato_reserva,no,flujo reserva
2239,D_reserva,reserva,5 personas el 28 de marzo,dato_reserva,no,flujo reserva
2240,D_reserva,reserva,reserva el viernes a las 7 de la noche para 10,dato_reserva,no,flujo reserva
2241,D_reserva,reserva,reserva mañana a las 21 hrs para 6,dato_reserva,no,flujo reserva
2242,D_reserva,reserva,reserva hoy a las nueve para 4 personas,dato_reserva,no,flujo reserva
2243,D_reserva,reserva,reserva mañana a las mediodia para 10,dato_reserva,no,flujo reserva
2244,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para dos,dato_reserva,no,flujo reserva
2245,D_reserva,reserva,reserva 20-03-2026 a las nueve para 6,dato_reserva,no,flujo reserva
2246,D_reserva,reserva,2 personas el 15/06/2026,dato_reserva,no,flujo reserva
2247,D_reserva,reserva,reserva mañana a las 7 de la noche para 4,dato_reserva,no,flujo reserva
2248,D_reserva,reserva,reserva pasado mañana a las 21 hrs para 6 personas,dato_reserva,no,flujo reserva
2249,D_reserva,reserva,reserva 15/06/2026 a las 7 de la noche para 6,dato_reserva,no,flujo reserva
2250,D_reserva,reserva,reserva 15/06/2026 a las 8:30 para 2,dato_reserva,no,flujo reserva
2251,D_reserva,reserva,reserva el viernes a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2252,D_reserva,reserva,10 personas el mañana,dato_reserva,no,flujo reserva
2253,D_reserva,reserva,8 personas el mañana,dato_reserva,no,flujo reserva
2254,D_reserva,reserva,reserva 20-03-2026 a las mediodia para 4 personas,dato_reserva,no,flujo reserva
2255,D_reserva,reserva,reserva 20-03-2026 a las 7 de la noche para 4,dato_reserva,no,flujo reserva
2256,D_reserva,reserva,reserva el viernes a las nueve para 2,dato_reserva,no,flujo reserva
2257,D_reserva,reserva,4 personas personas el el sabado,dato_reserva,no,flujo reserva
2258,D_reserva,reserva,reserva el viernes a las 8:30 para 8,dato_reserva,no,flujo reserva
2259,D_reserva,reserva,reserva pasado mañana a las 7 de la noche para 4 personas,dato_reserva,no,flujo reserva
2260,D_reserva,reserva,tres personas el 20-03-2026,dato_reserva,no,flujo reserva
2261,D_reserva,reserva,5 personas el 20-03-2026,dato_reserva,no,flujo reserva
2262,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2263,D_reserva,reserva,reserva el sabado a las 8:30 para 6 personas,dato_reserva,no,flujo reserva
2264,D_reserva,reserva,reserva 28 de marzo a las 20:00 para 5,dato_reserva,no,flujo reserva
2265,D_reserva,reserva,reserva el viernes a las 8pm para 8,dato_reserva,no,flujo reserva
2266,D_reserva,reserva,reserva hoy a las nueve para dos,dato_reserva,no,flujo reserva
2267,D_reserva,reserva,reserva el viernes a las 8pm para 6 personas,dato_reserva,no,flujo reserva
2268,D_reserva,reserva,reserva el sabado a las 20:00 para 10,dato_reserva,no,flujo reserva
2269,D_reserva,reserva,reserva el viernes a las nueve para tres,dato_reserva,no,flujo reserva
2270,D_reserva,reserva,reserva el viernes a las 20:00 para tres,dato_reserva,no,flujo reserva
2271,D_reserva,reserva,5 personas el 15/06/2026,dato_reserva,no,flujo reserva
2272,D_reserva,reserva,3 personas el hoy,dato_reserva,no,flujo reserva
2273,D_reserva,reserva,reserva 28 de marzo a las nueve para 10,dato_reserva,no,flujo reserva
2274,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para tres,dato_reserva,no,flujo reserva
2275,D_reserva,reserva,6 personas el 15/06/2026,dato_reserva,no,flujo reserva
2276,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 5,dato_reserva,no,flujo reserva
2277,D_reserva,reserva,reserva 15/06/2026 a las 8:30 para 10,dato_reserva,no,flujo reserva
2278,D_reserva,reserva,reserva 15/06/2026 a las 21 hrs para 6,dato_reserva,no,flujo reserva
2279,D_reserva,reserva,reserva 28 de marzo a las nueve para tres,dato_reserva,no,flujo reserva
2280,D_reserva,reserva,reserva el sabado a las nueve para 8,dato_reserva,no,flujo reserva
2281,D_reserva,reserva,reserva 20-03-2026 a las 8pm para dos,dato_reserva,no,flujo reserva
2282,D_reserva,reserva,8 personas el pasado mañana,dato_reserva,no,flujo reserva
2283,D_reserva,reserva,dos personas el 15/06/2026,dato_reserva,no,flujo reserva
2284,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 2,dato_reserva,no,flujo reserva
2285,D_reserva,reserva,reserva 15/06/2026 a las nueve para 10,dato_reserva,no,flujo reserva
2286,D_reserva,reserva,reserva hoy a las 21 hrs para 4,dato_reserva,no,flujo reserva
2287,D_reserva,reserva,reserva el viernes a las 8:30 para 2,dato_reserva,no,flujo reserva
2288,D_reserva,reserva,reserva el sabado a las 7 de la noche para 8,dato_reserva,no,flujo reserva
2289,D_reserva,reserva,reserva mañana a las nueve para dos,dato_reserva,no,flujo reserva
2290,D_reserva,reserva,reserva el sabado a las 20:00 para 4,dato_reserva,no,flujo reserva
2291,D_reserva,reserva,6 personas el el sabado,dato_reserva,no,flujo reserva
2292,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para 6,dato_reserva,no,flujo reserva
2293,D_reserva,reserva,reserva hoy a las 7 de la noche para 5,dato_reserva,no,flujo reserva
2294,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 6 personas,dato_reserva,no,flujo reserva
2295,D_reserva,reserva,reserva el sabado a las mediodia para 10,dato_reserva,no,flujo reserva
2296,D_reserva,reserva,reserva el viernes a las 8:30 para 4,dato_reserva,no,flujo reserva
2297,D_reserva,reserva,reserva 20-03-2026 a las 7 de la noche para 3,dato_reserva,no,flujo reserva
2298,D_reserva,reserva,8 personas el 28 de marzo,dato_reserva,no,flujo reserva
2299,D_reserva,reserva,reserva 15/06/2026 a las nueve para 3,dato_reserva,no,flujo reserva
2300,D_reserva,reserva,reserva 15/06/2026 a las nueve para tres,dato_reserva,no,flujo reserva
2301,D_reserva,reserva,reserva 20-03-2026 a las 20:00 para dos,dato_reserva,no,flujo reserva
2302,D_reserva,reserva,reserva 15/06/2026 a las 7 de la noche para dos,dato_reserva,no,flujo reserva
2303,D_reserva,reserva,reserva 28 de marzo a las 7 de la noche para 4 personas,dato_reserva,no,flujo reserva
2304,D_reserva,reserva,reserva mañana a las 8pm para 6,dato_reserva,no,flujo reserva
2305,D_reserva,reserva,dos personas el mañana,dato_reserva,no,flujo reserva
2306,D_reserva,reserva,reserva mañana a las 8:30 para tres,dato_reserva,no,flujo reserva
2307,D_reserva,reserva,reserva pasado mañana a las 7 de la noche para 10,dato_reserva,no,flujo reserva
2308,D_reserva,reserva,tres personas el pasado mañana,dato_reserva,no,flujo reserva
2309,D_reserva,reserva,reserva el sabado a las 7 de la noche para dos,dato_reserva,no,flujo reserva
2310,D_reserva,reserva,reserva el sabado a las nueve para dos,dato_reserva,no,flujo reserva
2311,D_reserva,reserva,reserva pasado mañana a las 8pm para 6,dato_reserva,no,flujo reserva
2312,D_reserva,reserva,reserva el viernes a las nueve para 6 personas,dato_reserva,no,flujo reserva
2313,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para dos,dato_reserva,no,flujo reserva
2314,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para 4,dato_reserva,no,flujo reserva
2315,D_reserva,reserva,reserva pasado mañana a las 8:30 para 5,dato_reserva,no,flujo reserva
2316,D_reserva,reserva,reserva pasado mañana a las 21 hrs para 2,dato_reserva,no,flujo reserva
2317,D_reserva,reserva,reserva 15/06/2026 a las mediodia para tres,dato_reserva,no,flujo reserva
2318,D_reserva,reserva,reserva 20-03-2026 a las 20:00 para tres,dato_reserva,no,flujo reserva
2319,D_reserva,reserva,reserva el viernes a las 8pm para tres,dato_reserva,no,flujo reserva
2320,D_reserva,reserva,6 personas el pasado mañana,dato_reserva,no,flujo reserva
2321,D_reserva,reserva,reserva el viernes a las 20:00 para 6,dato_reserva,no,flujo reserva
2322,D_reserva,reserva,reserva 28 de marzo a las 20:00 para 6 personas,dato_reserva,no,flujo reserva
2323,D_reserva,reserva,reserva hoy a las 8pm para 4,dato_reserva,no,flujo reserva
2324,D_reserva,reserva,reserva hoy a las 20:00 para dos,dato_reserva,no,flujo reserva
2325,D_reserva,reserva,dos personas el 20-03-2026,dato_reserva,no,flujo reserva
2326,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para 5,dato_reserva,no,flujo reserva
2327,D_reserva,reserva,reserva hoy a las 20:00 para 4 personas,dato_reserva,no,flujo reserva
2328,D_reserva,reserva,3 personas el 15/06/2026,dato_reserva,no,flujo reserva
2329,D_reserva,reserva,reserva hoy a las mediodia para 8,dato_reserva,no,flujo reserva
2330,D_reserva,reserva,6 personas el 28 de marzo,dato_reserva,no,flujo reserva
2331,D_reserva,reserva,reserva pasado mañana a las mediodia para 6 personas,dato_reserva,no,flujo reserva
2332,D_reserva,reserva,reserva el sabado a las 21 hrs para 4,dato_reserva,no,flujo reserva
2333,D_reserva,reserva,reserva 20-03-2026 a las 7 de la noche para 10,dato_reserva,no,flujo reserva
2334,D_reserva,reserva,reserva mañana a las 7 de la noche para 4 personas,dato_reserva,no,flujo reserva
2335,D_reserva,reserva,reserva hoy a las 7 de la noche para 4,dato_reserva,no,flujo reserva
2336,D_reserva,reserva,reserva 20-03-2026 a las 20:00 para 8,dato_reserva,no,flujo reserva
2337,D_reserva,reserva,reserva 15/06/2026 a las 8pm para 2,dato_reserva,no,flujo reserva
2338,D_reserva,reserva,reserva pasado mañana a las 20:00 para 4,dato_reserva,no,flujo reserva
2339,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para 3,dato_reserva,no,flujo reserva
2340,D_reserva,reserva,reserva el sabado a las 8pm para 4,dato_reserva,no,flujo reserva
2341,D_reserva,reserva,reserva 20-03-2026 a las 8:30 para 2,dato_reserva,no,flujo reserva
2342,D_reserva,reserva,reserva hoy a las nueve para 6 personas,dato_reserva,no,flujo reserva
2343,D_reserva,reserva,reserva pasado mañana a las nueve para 2,dato_reserva,no,flujo reserva
2344,D_reserva,reserva,reserva 15/06/2026 a las mediodia para 10,dato_reserva,no,flujo reserva
2345,D_reserva,reserva,5 personas el el sabado,dato_reserva,no,flujo reserva
2346,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para tres,dato_reserva,no,flujo reserva
2347,D_reserva,reserva,reserva 20-03-2026 a las 20:00 para 10,dato_reserva,no,flujo reserva
2348,D_reserva,reserva,reserva el sabado a las nueve para 2,dato_reserva,no,flujo reserva
2349,D_reserva,reserva,reserva 20-03-2026 a las 8pm para 10,dato_reserva,no,flujo reserva
2350,D_reserva,reserva,reserva 15/06/2026 a las 8:30 para 6,dato_reserva,no,flujo reserva
2351,D_reserva,reserva,reserva hoy a las 8pm para 10,dato_reserva,no,flujo reserva
2352,D_reserva,reserva,reserva 28 de marzo a las 8:30 para 6,dato_reserva,no,flujo reserva
2353,D_reserva,reserva,reserva hoy a las 21 hrs para 5,dato_reserva,no,flujo reserva
2354,D_reserva,reserva,reserva pasado mañana a las 20:00 para 8,dato_reserva,no,flujo reserva
2355,D_reserva,reserva,reserva mañana a las mediodia para tres,dato_reserva,no,flujo reserva
2356,D_reserva,reserva,reserva 28 de marzo a las 21 hrs para 6 personas,dato_reserva,no,flujo reserva
2357,D_reserva,reserva,reserva pasado mañana a las 8:30 para 4,dato_reserva,no,flujo reserva
2358,D_reserva,reserva,reserva mañana a las 20:00 para 6 personas,dato_reserva,no,flujo reserva
2359,D_reserva,reserva,reserva 15/06/2026 a las nueve para 6,dato_reserva,no,flujo reserva
2360,D_reserva,reserva,reserva 28 de marzo a las 8:30 para 3,dato_reserva,no,flujo reserva
2361,E_entrega,tipo_entrega,opcion 1,datos_entrega,no,captura entrega
2362,E_entrega,direccion,la de siempre,datos_entrega,no,captura entrega
2363,E_entrega,tipo_entrega,pickup,datos_entrega,no,captura entrega
2364,E_entrega,nombre,me llamo Juan,datos_entrega,no,captura entrega
2365,E_entrega,tipo_entrega,paso a recoger,datos_entrega,no,captura entrega
2366,E_entrega,nombre,Carlos,datos_entrega,no,captura entrega
2367,E_entrega,direccion,av juarez 45 entre 5 y 7,datos_entrega,no,captura entrega
2368,E_entrega,tipo_entrega,recoger,datos_entrega,no,captura entrega
2369,E_entrega,direccion,Calle Reforma 123 col Centro,datos_entrega,no,captura entrega
2370,E_entrega,tipo_entrega,pasar por el,datos_entrega,no,captura entrega
2371,E_entrega,tipo_entrega,envio a casa,datos_entrega,no,captura entrega
2372,E_entrega,direccion,si uso mi direccion guardada,datos_entrega,no,captura entrega
2373,E_entrega,direccion,nueva direccion: calle 10 #22,datos_entrega,no,captura entrega
2374,E_entrega,nombre,soy Maria Lopez,datos_entrega,no,captura entrega
2375,E_entrega,tipo_entrega,a domicilio,datos_entrega,no,captura entrega
2376,E_entrega,tipo_entrega,1,datos_entrega,no,captura entrega
2377,E_entrega,nombre,a nombre de Pedro,datos_entrega,no,captura entrega
2378,E_entrega,tipo_entrega,2,datos_entrega,no,captura entrega
2379,E_entrega,tipo_entrega,domicilio,datos_entrega,no,captura entrega
2380,E_entrega,tipo_entrega,para mi casa,datos_entrega,no,captura entrega
2381,E_entrega,tipo_entrega,en tienda,datos_entrega,no,captura entrega
2382,F_mezclas,combinada,"cancelar ... es broma, necesito un par de de hawaiiana, 1 x una cocacola plis",pedido_con_productos,si,mezcla intenciones
2383,F_mezclas,combinada,hola porfa 3×hawaiiana luego par de coca para llevar,pedido_con_productos,si,mezcla intenciones
2384,F_mezclas,combinada,"quisiera 1×una hawaiana, 1 de refresco y tambien quiero reservar",pedido_con_productos,si,mezcla intenciones
2385,F_mezclas,combinada,ver carta y quiero 2 x hawaiana luego 1 cocacola plis,pedido_con_productos,si,mezcla intenciones
